CASO_ID,MERCADO_ANALISTA,DESCRIPCION_CIUDADANO,PETICION_CIUDADANO
365864,Reclamo Valores,"hace un par de años que están llegando cartas de cobro de una persona que no conozco a mi departamento mismos años que he devuelto las cartas y he puesto reclamo en ripley, ultimo reclamo el dia 09/10/2013, donde tuve que llevar escritura de mi casa cuenta de agua a mi nombre, me entregaron un folio 43403684-1 donde indicaban que me darian una respuesta en 10 días, a la fecha no he obtenido respuesta, hoy 25/01/2014 me vuelve a llegar una carta donde indican que harán un embargo, ya no se donde mas ir a poner una constancia que yo a dicha persona no la conozco y no tienen por que embaragarme.
la carta esta a nombre de XX, monto de deuda. 6.631.504,  pido encarecidamente a ripley que se haga cargo ya que he puesto n veces los reclamos correspondientes y no he obtenido ninguna respuesta. favor indicar que mas debo hacer para no tener mas este problema. 

gracias
","pido encarecidamente a ripley que se haga cargo ya que he puesto n veces los reclamos correspondientes y no he obtenido ninguna respuesta. necesito que ripley desvincule mi dirección particular a esta señora, y no me lleguen mas sus avisos de cobro y especialmente que no me embarguen por deudas que no me corresponden."
497505,APIA -Reclamo Seguros ,"se me están haciendo descuentos de una caja de compensacion sin  tomar parte yo de esta y me han dejado con un sueldo de 115000 mil peso se me descontado mas del 50% de mi sueldo y no me dan respuesta alguna se envio una deuda que tenia en dicha caja (la araucana ) si ninguna información hacia mi persona y cada vez que  pido información en la compañía de seguro se tiran la pelota  entre todos los trabajadores aca en concepción desde la jefa de sucursal  hacia abajo es como que les da lo mismo las inquietudes  y problemas que uno como afiliado les va a plantear el descuento en el mes de mayo se realizo por la compañía y aun no lo envían a la caja anteriormente  mencionada, consultada a la caja la araucana me confirman que el mes de junio va a pasar lo mismo mientras la compañía no  regularise esta situación.
que es el pago del mes de mayo  esperando poder tener una pronta respuesta a este reclamo ",poder por medio de ustedes solucionar mi situación  y que la compañía de seguro haga efectivo el pago a la caja de compensación la araucana y a la vez esta compañía me avise las deciociones que toma con mi dinero 
478290,Reclamo Valores,"Me refiero a mis casos ante la SVS números 421148 y 454692, relacionados con la empresa Indura S.A.

En la consulta de estado de trámite el primero figura como en análisis en tanto que el segundo como terminado, pese a que ambos versan sobre el mismo asunto y que no he recibido ninguna comunicación al respecto.

",Aclarar la situación en que se encuentran estos reclamos.
399650,APIA -Reclamo Seguros ,"El caso es el XX

Me discriminaron por ser discapacitado, me trataron pésimo y mi auto lo dejaron peor que cuando ingresó. Uds respondieron que todo esta Ok. para que mi auto sea retirado. Tuve que retirarlo ya que se negaron a arreglarlo en el taller, pero rompieron mi palanca de cambios y tengo fotos del recibo de la grúa y de cómo me entregaron la palanca de cambios. Aparte no arreglaron el sistema eléctrico y no quieren hacer nada al respecto, ni el taller ni la aseguradora; y este tema está directamente relacionado con el choque, es decir el choque fue ahí mismo!. Es una verguenza y no descansaré hasta que almenos me ayuden a pagar todo lo que he gastado reparando el auto. 

Ya sea a través de la televisión o vías legales, no voy a ceder. Me están estafando y no lo voy a tolerar.

pd: Además, me entregaron el parachoques arreglado con un rayón; inaceptable.","Necesito que me ayuden a pagar TODO lo que he gastado desde noviembre hasta la fecha producto de no sólo una mala gestión, sino que una mala intención por parte de los analistas involucrados. 

"
693885,APIA -Reclamo Seguros ,"Cerca de Agosto del 2016 me acerque a la tienda paris para sacar una tarjeta, al momento de sacar la tarjeta la señorita que me atendio me ofrecio un seguro el cual me dijo que tenia las 6 primeras cuotas gratis y las 6 siguiente deberia de pagarlas.
Lo explicado por la señorita no fue asi ya que me cobraron las 6 primeras cuotas de dicho seguro y ahora mantengo una deuda de 135 mil pesos en la tienda, si viene cierto se que tengo que pagar parte de esta deuda ya que no todo corresponde a seguros, pero no estoy dispuesto a pagar las primas del seguro ya que lo ofrecido por la señorita que me ofrecio el seguro me engaño diciendo que las 6 primeras cuotas iban a ser gratis y que tenia que pagar las 6 siguientes.
Yo al sexto mes pretendia renunciar para no pagar este seguro y ahora me llaman todos los dias para cobrar dicho monto.","que no me cobren las primas correspondientes a los seguros, quiero pagar pero lo que corresponde."
745405,Reclamo Valores,"El día 10 de Julio en la tarde después del cierre, puse una orden de compra de acciones ENTEL por un valor aprox de tres millones quinientos mil pesos. $3.500.000.-
la orden la puse con ""precio límite"" de $265.
Ayer día 11 la acción que venía cayendo siguió en caída, por lo cual yo pensé que la corredora me compraría a mejor precio, intenté comunicarme por teléfono para que me compraran temprano, pero me fue imposible. Luego vi que la compra ya se había realizado a las 11,09 horas de la mañana. La compra se hizo por el precio límite que yo puse; $265. Este precio marcó el máximo en la jornada de ayer. No me explico porque no me compraron al precio que se estaba moviendo durante la mañana que fue más bajo.
No me gusta pensar mal, pero si un operador que cuenta con información privilegiada puede comprar temprano a un precio menor y venderme las mismas acciones más tarde y quedarse con ese diferencial. Lo cual por supuesto no lo encuentro nada ético.","Les pido me aclaren si esta situación es legal, es decir, la corredora puede quedarse con esos diferenciales en desmedro del cliente usando esa información privilegiada?
Muchas gracias"
533350,APIA -Reclamo Seguros ,"mi problema es que al querer hacer un reembolso de gastos medicos (parto) por parte de mi conyugue la cual me indican los primeros dias del tramite de reembolso que no estaba como carga mia, que por eso se rechazo el reembolso, y ahora me responden que si estaba mi conyugue como carga del seguro pero que mi hija no estaba como mi carga siendo que todos y cada uno de los documentos estan a nombre de mi conyugue y no de mi hija, la cual solo tenia dias de nacida al momento de hacer los tramites.
junto conlos documentos de adjunto solo el certificado de nacimiento de mi hija que fue lo unico que se solicito. ahora no he recibido mas respuesta de parte de la compañia sura espero por el medio de ustedes solucionar el problema ya que los gastos bordean los $340.000 no es un gasto menor.
se adjunta tambien imagenes de los correos enviados de la encargada de tramites de mi trabajo hacia sus contactos de la compañia sura.
muchas gracias estimados.

saludos cordiales
atte.

XX",que la compañia se haga responsable de los gastos de reembolso correspondientes a mi conyugue su nombre es XX
728951,APIA -Reclamo Seguros ,Se tardaron mas de 5 meses en arreglar mi vehiculo y me robaron el panel del aire acondicionado me trajeron el vehiculo a mi casa a las 7:30 de la tarde osea de noche para ke no pudiese ver los fallos trae abollon en la puerta del conductor la pintura saltada en donde se supone pintaron y el panel del aire acondicionado. Lo robaron lo cambiaron por uno de un sail sin aire negro exijo investigacion de mi caso ademas de una pesima respuesta de cardif en cuanto al seguimiento de mi siniestro todooo lo que e tenido que pagar en taxis para desplazarme pk se tardaron mas de 5 meses en devolver mi vehiculo choque el 8 de diciembre del año pasado y me lo han traido hoy con un espejo cambiado pintura saltada y sin el panel del aire cuando mi auto no tenia ni un año al.momento del siniestro porfavor necesito de uds ya me canse de peliar con estas entidades sin ademas tengo serias dudas tsi la bateria es la mia pk al parecer cambiaron el rotulado me parece grave esto muy grave respuestas gracias,Exijo pintura e indemnizacion por robo y cambio de piezas de mi vehiculo que se someta a sumario al taller y que me indemnicen por todos los malo momentos ke e pasado gracias
645490,APIA -Reclamo Seguros ,"Desde Diciembre de 2015 soy beneficiaria de un seguro de salud complementario contratado por mi pareja a través de su trabajo (Póliza Nº 340009634). En Marzo 2016 debí ser hospitalizada ya que estaba cursando un embarazo de alto riesgo con anemia y plaquetopenia (tenía 8 meses de embarazo). Hasta ese momento se había realizado un diagnóstico por exclusión de Púrpura Trombocitopénico Inmune (PTI) y Pancitopenia en Estudio. Durante mi hospitalización se me realizó un tratamiento para aumentar las plaquetas en preparación para el parto, el cual fue suspendido por realizarse una cesárea de urgencia por desprendimiento de placenta. Luego del parto debí permanecer en el hospital para recuperación y observación (se adjunta epicrisis de hospitalización). En Mayo 2016 volví a hospitalizarme debido a una anemia crítica (se adjunto epicrisis de hospitalización). Fue en esa oportunidad cuando se me realizó una biopsia de médula ósea (se adjunta biopsia) y se rectificó el diagnóstico, confirmando que se trataba de una Anemia Aplástica. Desde ese momento me encuentro en tratamiento por esta enfermedad con un medicamento inmunosupresor (Ciclosporina), y con Prednisona y Cotrimoxazol Forte. Sin embargo el tratamiento no ha dado el resultado esperado por lo que he tenido que ser sometida a continuas transfusiones de sangre y recientemente se introdujo un nuevo medicamento a mi tratamiento, llamado Eltrombopag.

Hasta ahora he enviado a la compañía de seguros los formularios con los comprobantes de pago de consultas médicas, exámenes, procedimientos y compra de medicamentos para su reembolso; sin embargo, la compañía solicitó una carta del médico tratante para confirmar la fecha del diagnóstico, lo cual realicé (se adjunta carta del médico). Sin embargo, después de esto no he recibido reembolso ni ninguna respuesta o explicación de mi situación.

Aún tengo pendiente el envío de las cuentas de hospitalización para reembolso (las cuales no han sido liberadas por la ISAPRE en su totalidad).
","Solicito que se efectúe el reembolso de los gastos incurridos hasta ahora (incluidos los pendientes de hospitalización) más los futuros asociados a mi tratamiento, ya que mi enfermedad no es una preexistencia; y que no se considere el plazo de 2 meses desde la fecha de la prestación indicado por la compañía, ya que hay gastos anteriores cuyo plazo habrá vencido para cuando se resuelva mi situación."
477101,Reclamo Valores,"El día 2 de Marzo 2015,  di instrucción a Santander Corredores de Bolsa SA para la compra de UF 10.000  valor nominal bono SALFA serie M, recibiendo factura # 956020 (se adjunta) por operación concretada. Para mi sorpresa, me contactan a los 5 minutos para informarme de un error, y se refactura a un costo superior.
Es  en relación a esta diferencia que vengo a solicitar vuestra intervención, ya que según boletín de la Bolsa de Comercio de Santiago, la transacción se efectuó de acuerdo a lo facturado inicialmente, es decir un valor de 101,8 y no el valor refacturado, que es superior. La corredora aduce que la transacción  ellos la realizaron en la Bolsa electrónica, por lo que ellos estarían obteniendo un sobreprecio, a costa mía, haciendo pasar la transacción original por una segunda institución, lo que desmerece su objeto comercial, que es el de traspasar al cliente el menor valor de mercado, para lo cual a ellos se les remunera con una comisión.
Adjunto factura original, Nota de crédito y segunda factura en cuestión.
Saluda atte a uds, XX. 
Pp Inmobiliaria y Valores Gaguen LTDA.
",Reintegro del sobreprecio en la compra de bono
600131,APIA -Reclamo Seguros ,"La compañia de seguros, no quiere responder a mi siniestro, y me ha dado una respuesta no satisfactoria, por la constancia de carabineros, tiene desface de un día, explique a la compañia los motivos del por que del atraso, ya que cuando presente la contancia, carabineros no la podía hacer por que no tenia el número de la poliza, logre presentarme a cerca de las 21 horas en la comisaría de estacion central el día del siniestro para poner constancia, pero por la razon indicada, carabineros no podía hacerla, lo cual tuve que hacerla al día siguiente en la tarde como a las 18 horas.
El auto no podía movilizarlo de manera normal, quedando con la rueda trabada y la persona que me choco se dió a la fuga, quedando de manos cruzadas en Alameda con General Velasquez, hasta que un familiar pudo asistirme.
Debido al rechazo de la compañia, no pude sacar la revisión tecnica, ni tampoco el permiso de circulación, viendome perjudicado en lo laboral, ya que lo ocupo y actualmente, no puedo usarlo.
El accidente fue a fines de marzo y hasta el día de hoy la compañía se niega a la reparación de mi vehículo.
Tampoco de parte del liquidador asignado, hubo un contacto con el, cuando fui a dejar mi vehiculo al taller, ni siquiera aparecio, escribiendole para poder juntarnos y que evaluara los daños del mismo.
Tambien meciono en su informe, que tuvo contacto telefonico conmigo y eso jamás ocurrió y que me entrego un informe del cual nunca tuve conocimiento, hasta que me llego el rechazo de mi siniestro. Sinceramente me siento estafado, ya que las compañías de seguros lo unico que buscan es culpar al cliente y no repararle los bienes que uno esta asegurando, pero si me atraso en una cuota, inmediatamente me quitan la cobertura, en cambio ellos no responden y el cliente es el afectado, sin poder hacer nada.
Yo deje un reclamo en la corredora de seguros de Santander, quienes fueron que me recomendaron la compañía Zenit, ese reclamo quedó ingresado con el N°XX.
","Mi petición es la reparación de mi vehículo, ya que me veo perjudicado, tengo compromiso de viajes laborales y no los puedo realizar, ya que por esta causa, no puedo sacar revisión tecnica, ni permiso de circulación, y mas encima me quitaran el vehículo si circulo en el y la compañía de seguros Zenit, no va a responder por eso, ya que considero que habria un lucro cesante en mi caso.

Ruego ustedes anteceder por mi en la compañía y que se realice las reparaciones a mi vehiculo.

Adjunto documentación necesaria para el caso.

Desde ya les estoy muy agradecido.

Atentamente

XX"
